date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:19	4186/4186	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Jun%202019%2006:15:02%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.7.1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/wp-mediaelement.min9704.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:20	1409/1409	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image-box.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:20	1364/1364	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-spacer.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:20	2802/2802	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Nov%202024%2015:40:45%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/odometer-theme-default.css?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/odometer-theme-defaultd617.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:21	540/540	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image-carousel.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:21	10094/10094	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-icon-box.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:22	17331/17331	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Apr%202024%2008:33:33%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-732.css?ver=1713774813	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-732e12a.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:23	4296/4296	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-divider.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:23	675/675	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:23	19858/19858	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular.css?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular6bc5.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:24	809/809	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/offcanvas.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/offcanvas6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:24	950/950	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/navmenu.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/navmenu6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:24	5859/5859	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/rkit-navmenu.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/rkit-navmenu6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:25	3249/3249	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/social_share.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/social_share6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:25	529/529	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/running_text.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/running_text6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:25	188369/188369	---M-Z	200	added ('OK')	application/javascript	etag:%22611d220e-ffac%22	https://cdnjs.cloudflare.com/ajax/libs/Chart.js/3.5.1/chart.min.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/cdnjs.cloudflare.com/ajax/libs/Chart.js/3.5.1/chart.min6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:26	1438/1438	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/testimonial_carousel.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/testimonial_carousel6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:26	706/706	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/tabs.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/tabs6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:27	948/948	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/progress.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/progress6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:27	2676/2676	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/counter.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/counter6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:27	3813/3813	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/countdown.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/countdown6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:28	7190/7190	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_comparison.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_comparison6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:28	2749/2749	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2012%20Aug%202024%2009:43:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.1.1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/themes/hello-elementor/assets/js/hello-frontend.minb12b.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:28	40/40	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202024%2015:40:45%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-scriptd617.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:29	137541/137541	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scriptsd617.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:29	158005/158005	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202023%2004:39:27%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:30	1191/1191	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Jun%202022%2010:45:43%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.7.1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelement-migrate.min9704.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:30	1107/1107	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2003:20:22%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.7.1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/wp-mediaelement.min9704.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:31	9702/9702	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/odometer.min.js?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/odometer.mind617.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:31	5252/5252	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/webpack.runtime.min18be.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:31	54824/54824	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/frontend-modules.min18be.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:32	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2012%20Aug%202024%2009:44:03%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/jquery/ui/core.minb37e.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:32	44127/44127	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/js/frontend.min18be.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:32	681/681	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.mind617.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:33	18660/18660	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.3.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementord617.js	(from https://gtkit.rometheme.pro/garmen/)
16:21:34	19858/19858	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular.css	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular.css	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons.css?ver=1.5.2)
16:21:35	31552/31552	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-thin.css	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-thin.css	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons.css?ver=1.5.2)
16:21:36	70325/70325	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/img/flags.png?1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/img/flagsc4ca.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/css/intlTelInput.css?ver=1.2.0)
16:21:36	183962/183962	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/img/flags@2x.png?1	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/img/flags@2xc4ca.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/css/intlTelInput.css?ver=1.2.0)
16:21:37	221240/221240	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.32.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.eot	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
16:21:38	120456/120456	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.32.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
16:21:38	459560/459560	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Nov%202024%2015:40:45%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.3.2)
16:21:38	98472/98472	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.32.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff2	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
16:21:39	334628/334628	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.32.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.svg	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
16:21:39	221080/221080	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.32.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.ttf	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
16:21:40	299448/299448	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2005:25:07%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/professional-sewing-machine-close-up-modern-textil-F9BVMW7.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/professional-sewing-machine-close-up-modern-textil-F9BVMW7.jpg	(from https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-190.css?ver=1713946147)
16:21:40	118738/118738	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2006:52:15%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/BG-2.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/BG-2.png	(from https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-190.css?ver=1713946147)
16:21:40	301851/301851	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2004:33:07%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/workshop-production-of-clothing-sewing-machine-P8XLZ35.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/workshop-production-of-clothing-sewing-machine-P8XLZ35.jpg	(from https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-190.css?ver=1713946147)
16:21:41	201/201	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
16:21:41	160/160	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
16:21:41	158/158	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
16:21:42	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
16:21:42	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Nov%202024%2015:40:46%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
16:21:42	303260/303260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2006:22:56%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/young-tailor-and-his-coworker-using-touchpad-while-39JZT9P.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/young-tailor-and-his-coworker-using-touchpad-while-39JZT9P.jpg	(from https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-190.css?ver=1713946147)
16:21:43	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:21:43	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20Nov%202024%2019:00:12%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
